alpha beta logL
0.4166666667 0.6666666667 0.744545394
0.4583333333 0.6666666667 0.7445250309
0.5 0.6666666667 0.7444520613
0.5416666667 0.6666666667 0.7443332893
0.5833333333 0.6666666667 0.7441764159
0.625 0.6666666667 0.7439900747
0.6666666667 0.6666666667 0.7437838693
0.7083333333 0.6666666667 0.743568414
0.75 0.6666666667 0.7433553772
0.7916666667 0.6666666667 0.7431575246
0.8333333333 0.6666666667 0.7429887638
0.875 0.6666666667 0.7428641873
0.9166666667 0.6666666667 0.7428001133
0.9583333333 0.6666666667 0.7428141228
1 0.6666666667 0.7429250904
1.041666667 0.6666666667 0.7431532088
1.083333333 0.6666666667 0.7435200021
1.125 0.6666666667 0.7440483283
1.166666667 0.6666666667 0.7447623657
1.208333333 0.6666666667 0.7456875837
1.25 0.6666666667 0.7468506921
-1.25 0.7083333333 0.7798213628
-1.208333333 0.7083333333 0.7771393528
-1.166666667 0.7083333333 0.7749598324
-1.125 0.7083333333 0.7732435004
-1.083333333 0.7083333333 0.7719514568
-1.041666667 0.7083333333 0.771045535
-1 0.7083333333 0.7704885847
-0.9583333333 0.7083333333 0.7702447053
-0.9166666667 0.7083333333 0.7702794339
-0.875 0.7083333333 0.7705598889
-0.8333333333 0.7083333333 0.7710548743
-0.7916666667 0.7083333333 0.771734948
-0.75 0.7083333333 0.7725724593
-0.7083333333 0.7083333333 0.77354156
-0.6666666667 0.7083333333 0.7746181925
-0.625 0.7083333333 0.7757800602
-0.5833333333 0.7083333333 0.7770065833
-0.5416666667 0.7083333333 0.7782788434
-0.5 0.7083333333 0.7795795196
-0.4583333333 0.7083333333 0.7808928197
-0.4166666667 0.7083333333 0.7822044081
-0.375 0.7083333333 0.7835013314
-0.3333333333 0.7083333333 0.7847719453
-0.2916666667 0.7083333333 0.7860058425
-0.25 0.7083333333 0.7871937834
-0.2083333333 0.7083333333 0.7883276297
-0.1666666667 0.7083333333 0.7894002825
-0.125 0.7083333333 0.7904056249
-0.08333333333 0.7083333333 0.7913384698
-0.04166666667 0.7083333333 0.7921945119
0 0.7083333333 0.7929702863
0.04166666667 0.7083333333 0.7936631316
0.08333333333 0.7083333333 0.7942711595
0.125 0.7083333333 0.7947932288
0.1666666667 0.7083333333 0.7952289262
0.2083333333 0.7083333333 0.7955785512
0.25 0.7083333333 0.7958431082
0.2916666667 0.7083333333 0.796024302
0.3333333333 0.7083333333 0.7961245403
0.375 0.7083333333 0.7961469401
0.4166666667 0.7083333333 0.7960953401
0.4583333333 0.7083333333 0.795974317
0.5 0.7083333333 0.7957892077
0.5416666667 0.7083333333 0.7955461347
0.5833333333 0.7083333333 0.7952520366
0.625 0.7083333333 0.7949147024
0.6666666667 0.7083333333 0.7945428091
0.7083333333 0.7083333333 0.7941459625
0.75 0.7083333333 0.7937347405
0.7916666667 0.7083333333 0.7933207387
0.8333333333 0.7083333333 0.7929166159
0.875 0.7083333333 0.7925361414
0.9166666667 0.7083333333 0.7921942401
0.9583333333 0.7083333333 0.7919070357
1 0.7083333333 0.7916918905
1.041666667 0.7083333333 0.7915674396
1.083333333 0.7083333333 0.7915536175
1.125 0.7083333333 0.7916716759
1.166666667 0.7083333333 0.79194419
1.208333333 0.7083333333 0.7923950494
1.25 0.7083333333 0.7930494341
-1.25 0.75 0.8213181267
-1.208333333 0.75 0.8193326098
-1.166666667 0.75 0.8178034464
-1.125 0.75 0.8166922534
-1.083333333 0.75 0.8159613703
-1.041666667 0.75 0.8155741334
-1 0.75 0.8154951027
-0.9583333333 0.75 0.815690244
-0.9166666667 0.75 0.8161270688
-0.875 0.75 0.8167747352
-0.8333333333 0.75 0.8176041143
-0.7916666667 0.75 0.8185878268
-0.75 0.75 0.8197002532
-0.7083333333 0.75 0.8209175224
-0.6666666667 0.75 0.8222174827
-0.625 0.75 0.8235796578
-0.5833333333 0.75 0.8249851928
-0.5416666667 0.75 0.8264167912
-0.5 0.75 0.8278586471
-0.4583333333 0.75 0.8292963736
-0.4166666667 0.75 0.8307169298
-0.375 0.75 0.8321085477
-0.3333333333 0.75 0.8334606604
-0.2916666667 0.75 0.834763833
-0.25 0.75 0.8360096958
-0.2083333333 0.75 0.837190882
-0.1666666667 0.75 0.8383009694
-0.125 0.75 0.8393344262
-0.08333333333 0.75 0.8402865626
-0.04166666667 0.75 0.8411534867
0 0.75 0.8419320657
0.04166666667 0.75 0.8426198925
0.08333333333 0.75 0.8432152569
0.125 0.75 0.8437171232
0.1666666667 0.75 0.8441251117
0.2083333333 0.75 0.844439486
0.25 0.75 0.8446611451
0.2916666667 0.75 0.8447916209
0.3333333333 0.75 0.8448330802
0.375 0.75 0.8447883315
0.4166666667 0.75 0.8446608371
0.4583333333 0.75 0.844454729
0.5 0.75 0.84417483
0.5416666667 0.75 0.8438266789
0.5833333333 0.75 0.8434165596
0.625 0.75 0.8429515346
0.6666666667 0.75 0.8424394815
0.7083333333 0.75 0.8418891336
0.75 0.75 0.8413101227
0.7916666667 0.75 0.8407130244
0.8333333333 0.75 0.8401094055
0.875 0.75 0.8395118716
0.9166666667 0.75 0.838934116
0.9583333333 0.75 0.8383909662
1 0.75 0.8378984292
1.041666667 0.75 0.8374737331
1.083333333 0.75 0.8371353628
1.125 0.75 0.8369030894
1.166666667 0.75 0.8367979899
1.208333333 0.75 0.8368424559
1.25 0.75 0.8370601881
-1.25 0.7916666667 0.8611360734
-1.208333333 0.7916666667 0.8597575155
-1.166666667 0.7916666667 0.8587935001
-1.125 0.7916666667 0.8582067784
-1.083333333 0.7916666667 0.8579610667
-1.041666667 0.7916666667 0.8580212709
-1 0.7916666667 0.858353665
-0.9583333333 0.7916666667 0.8589260307
-0.9166666667 0.7916666667 0.8597077568
-0.875 0.7916666667 0.860669907
-0.8333333333 0.7916666667 0.8617852559
-0.7916666667 0.7916666667 0.8630283011
-0.75 0.7916666667 0.864375253
-0.7083333333 0.7916666667 0.8658040067
-0.6666666667 0.7916666667 0.8672941005
-0.625 0.7916666667 0.8688266625
-0.5833333333 0.7916666667 0.8703843493
-0.5416666667 0.7916666667 0.87195128
-0.5 0.7916666667 0.8735129647
-0.4583333333 0.7916666667 0.8750562331
-0.4166666667 0.7916666667 0.8765691618
-0.375 0.7916666667 0.8780410028
-0.3333333333 0.7916666667 0.8794621145
-0.2916666667 0.7916666667 0.8808238948
-0.25 0.7916666667 0.882118718
-0.2083333333 0.7916666667 0.8833398762
-0.1666666667 0.7916666667 0.8844815234
-0.125 0.7916666667 0.8855386263
-0.08333333333 0.7916666667 0.8865069179
-0.04166666667 0.7916666667 0.8873828571
0 0.7916666667 0.8881635926
0.04166666667 0.7916666667 0.8888469323
0.08333333333 0.7916666667 0.8894313167
0.125 0.7916666667 0.8899157982
0.1666666667 0.7916666667 0.8903000242
0.2083333333 0.7916666667 0.890584226
0.25 0.7916666667 0.8907692118
0.2916666667 0.7916666667 0.8908563641
0.3333333333 0.7916666667 0.8908476426
0.375 0.7916666667 0.8907455907
0.4166666667 0.7916666667 0.8905533471
0.4583333333 0.7916666667 0.8902746615
0.5 0.7916666667 0.8899139144
0.5416666667 0.7916666667 0.8894761414
0.5833333333 0.7916666667 0.8889670615
0.625 0.7916666667 0.8883931091
0.6666666667 0.7916666667 0.8877614693
0.7083333333 0.7916666667 0.8870801178
0.75 0.7916666667 0.8863578623
0.7916666667 0.7916666667 0.8856043877
0.8333333333 0.7916666667 0.8848303033
0.875 0.7916666667 0.8840471909
0.9166666667 0.7916666667 0.8832676547
0.9583333333 0.7916666667 0.8825053704
1 0.7916666667 0.8817751341
1.041666667 0.7916666667 0.8810929078
1.083333333 0.7916666667 0.8804758626
1.125 0.7916666667 0.8799424154
1.166666667 0.7916666667 0.8795122597
1.208333333 0.7916666667 0.8792063868
1.25 0.7916666667 0.8790470955
-1.25 0.8333333333 0.8993707755
-1.208333333 0.8333333333 0.8985232864
-1.166666667 0.8333333333 0.8980525261
-1.125 0.8333333333 0.8979225013
-1.083333333 0.8333333333 0.8980983651
-1.041666667 0.8333333333 0.8985465969
-1 0.8333333333 0.899235142
-0.9583333333 0.8333333333 0.9001335138
-0.9166666667 0.8333333333 0.9012128626
-0.875 0.8333333333 0.9024460143
-0.8333333333 0.8333333333 0.9038074852
-0.7916666667 0.8333333333 0.9052734735
-0.75 0.8333333333 0.9068218338
-0.7083333333 0.8333333333 0.9084320381
-0.6666666667 0.8333333333 0.910085124
-0.625 0.8333333333 0.9117636356
-0.5833333333 0.8333333333 0.9134515584
-0.5416666667 0.8333333333 0.9151342498
-0.5 0.8333333333 0.9167983685
-0.4583333333 0.8333333333 0.9184318018
-0.4166666667 0.8333333333 0.9200235959
-0.375 0.8333333333 0.9215638854
-0.3333333333 0.8333333333 0.9230438277
-0.2916666667 0.8333333333 0.9244555386
-0.25 0.8333333333 0.9257920329
-0.2083333333 0.8333333333 0.9270471685
-0.1666666667 0.8333333333 0.9282155946
-0.125 0.8333333333 0.9292927047
-0.08333333333 0.8333333333 0.9302745941
-0.04166666667 0.8333333333 0.9311580215
0 0.8333333333 0.9319403765
0.04166666667 0.8333333333 0.93261965
0.08333333333 0.8333333333 0.9331944106
0.125 0.8333333333 0.9336637853
0.1666666667 0.8333333333 0.9340274438
0.2083333333 0.8333333333 0.9342855885
0.25 0.8333333333 0.9344389483
0.2916666667 0.8333333333 0.9344887766
0.3333333333 0.8333333333 0.9344368537
0.375 0.8333333333 0.9342854942
0.4166666667 0.8333333333 0.9340375569
0.4583333333 0.8333333333 0.933696461
0.5 0.8333333333 0.9332662042
0.5416666667 0.8333333333 0.9327513864
0.5833333333 0.8333333333 0.9321572366
0.625 0.8333333333 0.9314896435
0.6666666667 0.8333333333 0.9307551899
0.7083333333 0.8333333333 0.9299611907
0.75 0.8333333333 0.9291157336
0.7916666667 0.8333333333 0.9282277233
0.8333333333 0.8333333333 0.9273069273
0.875 0.8333333333 0.9263640249
0.9166666667 0.8333333333 0.9254106565
0.9583333333 0.8333333333 0.9244594744
1 0.8333333333 0.9235241929
1.041666667 0.8333333333 0.9226196377
1.083333333 0.8333333333 0.9217617927
1.125 0.8333333333 0.9209678432
1.166666667 0.8333333333 0.9202562139
1.208333333 0.8333333333 0.9196465995
1.25 0.8333333333 0.9191599867
-1.25 0.875 0.9361142629
-1.208333333 0.875 0.9357332001
-1.166666667 0.875 0.9356947012
-1.125 0.875 0.935964084
-1.083333333 0.875 0.9365079451
-1.041666667 0.875 0.9372943028
-1 0.875 0.9382927022
-0.9583333333 0.875 0.939474288
-0.9166666667 0.875 0.9408118472
-0.875 0.875 0.9422798268
-0.8333333333 0.875 0.9438543291
-0.7916666667 0.875 0.9455130895
-0.75 0.875 0.9472354397
-0.7083333333 0.875 0.949002259
-0.6666666667 0.875 0.9507959172
-0.625 0.875 0.9526002112
-0.5833333333 0.875 0.9544002972
-0.5416666667 0.875 0.9561826207
-0.5 0.875 0.9579348455
-0.4583333333 0.875 0.9596457835
-0.4166666667 0.875 0.9613053254
-0.375 0.875 0.9629043738
-0.3333333333 0.875 0.9644347795
-0.2916666667 0.875 0.965889281
-0.25 0.875 0.9672614474
-0.2083333333 0.875 0.9685456259
-0.1666666667 0.875 0.9697368931
-0.125 0.875 0.970831011
-0.08333333333 0.875 0.9718243868
-0.04166666667 0.875 0.9727140379
0 0.875 0.9734975605
0.04166666667 0.875 0.9741731029
0.08333333333 0.875 0.9747393435
0.125 0.875 0.9751954727
0.1666666667 0.875 0.9755411787
0.2083333333 0.875 0.9757766381
0.25 0.875 0.9759025104
0.2916666667 0.875 0.9759199365
0.3333333333 0.875 0.9758305411
0.375 0.875 0.9756364394
0.4166666667 0.875 0.9753402477
0.4583333333 0.875 0.9749450974
0.5 0.875 0.9744546536
0.5416666667 0.875 0.9738731367
0.5833333333 0.875 0.9732053489
0.625 0.875 0.9724567026
0.6666666667 0.875 0.9716332544
0.7083333333 0.875 0.9707417409
0.75 0.875 0.9697896182
0.7916666667 0.875 0.9687851051
0.8333333333 0.875 0.9677372277
0.875 0.875 0.9666558675
0.9166666667 0.875 0.9655518108
0.9583333333 0.875 0.9644367992
1 0.875 0.963323581
1.041666667 0.875 0.9622259623
1.083333333 0.875 0.9611588566
1.125 0.875 0.960138332
1.166666667 0.875 0.9591816545
1.208333333 0.875 0.9583073263
1.25 0.875 0.9575351159
-1.25 0.9166666667 0.9714539783
-1.208333333 0.9166666667 0.9714840067
-1.166666667 0.9166666667 0.9718257379
-1.125 0.9166666667 0.9724458121
-1.083333333 0.9166666667 0.9733122424
-1.041666667 0.9166666667 0.9743945259
-1 0.9166666667 0.9756637213
-0.9583333333 0.9166666667 0.9770924967
-0.9166666667 0.9166666667 0.9786551515
-0.875 0.9166666667 0.9803276168
-0.8333333333 0.9166666667 0.9820874367
-0.7916666667 0.9166666667 0.9839137349
-0.75 0.9166666667 0.9857871692
-0.7083333333 0.9166666667 0.9876898768
-0.6666666667 0.9166666667 0.9896054132
-0.625 0.9166666667 0.9915186859
-0.5833333333 0.9166666667 0.9934158858
-0.5416666667 0.9166666667 0.9952844172
-0.5 0.9166666667 0.9971128279
-0.4583333333 0.9166666667 0.9988907404
-0.4166666667 0.9166666667 1.000608785
-0.375 0.9166666667 1.002258535
-0.3333333333 0.9166666667 1.003832447
-0.2916666667 0.9166666667 1.005323801
-0.25 0.9166666667 1.006726649
-0.2083333333 0.9166666667 1.008035764
-0.1666666667 0.9166666667 1.009246594
-0.125 0.9166666667 1.010355219
-0.08333333333 0.9166666667 1.011358319
-0.04166666667 0.9166666667 1.012253133
0 0.9166666667 1.013037438
0.04166666667 0.9166666667 1.013709517
0.08333333333 0.9166666667 1.014268144
0.125 0.9166666667 1.014712563
0.1666666667 0.9166666667 1.015042478
0.2083333333 0.9166666667 1.015258042
0.25 0.9166666667 1.015359854
0.2916666667 0.9166666667 1.015348957
0.3333333333 0.9166666667 1.015226838
0.375 0.9166666667 1.014995441
0.4166666667 0.9166666667 1.014657167
0.4583333333 0.9166666667 1.014214899
0.5 0.9166666667 1.01367201
0.5416666667 0.9166666667 1.013032389
0.5833333333 0.9166666667 1.012300464
0.625 0.9166666667 1.011481231
0.6666666667 0.9166666667 1.010580284
0.7083333333 0.9166666667 1.009603852
0.75 0.9166666667 1.008558835
0.7916666667 0.9166666667 1.007452847
0.8333333333 0.9166666667 1.00629426
0.875 0.9166666667 1.005092247
0.9166666667 0.9166666667 1.003856837
0.9583333333 0.9166666667 1.002598959
1 0.9166666667 1.001330499
1.041666667 0.9166666667 1.000064348
1.083333333 0.9166666667 0.9988144545
1.125 0.9166666667 0.997595875
1.166666667 0.9166666667 0.9964248205
1.208333333 0.9166666667 0.9953187002
1.25 0.9166666667 0.9942961585
-1.25 0.9583333333 1.005472269
-1.208333333 0.9583333333 1.005865785
-1.166666667 0.9583333333 1.006543121
-1.125 0.9583333333 1.00747222
-1.083333333 0.9583333333 1.008622463
-1.041666667 0.9583333333 1.009964752
-1 0.9583333333 1.011471565
-0.9583333333 0.9583333333 1.013116985
-0.9166666667 0.9583333333 1.014876703
-0.875 0.9583333333 1.016728007
-0.8333333333 0.9583333333 1.018649749
-0.7916666667 0.9583333333 1.020622306
-0.75 0.9583333333 1.022627528
-0.7083333333 0.9583333333 1.024648678
-0.6666666667 0.9583333333 1.026670369
-0.625 0.9583333333 1.028678494
-0.5833333333 0.9583333333 1.030660163
-0.5416666667 0.9583333333 1.032603627
-0.5 0.9583333333 1.034498214
-0.4583333333 0.9583333333 1.03633426
-0.4166666667 0.9583333333 1.038103045
-0.375 0.9583333333 1.039796733
-0.3333333333 0.9583333333 1.041408309
-0.2916666667 0.9583333333 1.04293153
-0.25 0.9583333333 1.044360868
-0.2083333333 0.9583333333 1.045691468
-0.1666666667 0.9583333333 1.046919101
-0.125 0.9583333333 1.048040129
-0.08333333333 0.9583333333 1.049051465
-0.04166666667 0.9583333333 1.049950544
0 0.9583333333 1.050735298
0.04166666667 0.9583333333 1.051404128
0.08333333333 0.9583333333 1.051955891
0.125 0.9583333333 1.052389877
0.1666666667 0.9583333333 1.052705802
0.2083333333 0.9583333333 1.052903801
0.25 0.9583333333 1.052984417
0.2916666667 0.9583333333 1.052948607
0.3333333333 0.9583333333 1.05279774
0.375 0.9583333333 1.052533605
0.4166666667 0.9583333333 1.052158419
0.4583333333 0.9583333333 1.051674843
0.5 0.9583333333 1.051085996
0.5416666667 0.9583333333 1.050395476
0.5833333333 0.9583333333 1.049607382
0.625 0.9583333333 1.048726342
0.6666666667 0.9583333333 1.047757545
0.7083333333 0.9583333333 1.046706771
0.75 0.9583333333 1.04558043
0.7916666667 0.9583333333 1.044385599
0.8333333333 0.9583333333 1.043130071
0.875 0.9583333333 1.041822391
0.9166666667 0.9583333333 1.040471912
0.9583333333 0.9583333333 1.039088841
1 0.9583333333 1.037684289
1.041666667 0.9583333333 1.036270327
1.083333333 0.9583333333 1.034860032
1.125 0.9583333333 1.033467547
1.166666667 0.9583333333 1.032108124
1.208333333 0.9583333333 1.030798171
1.25 0.9583333333 1.029555301
-1.25 1 1.038246216
-1.208333333 1 1.038962069
-1.166666667 1 1.039936535
-1.125 1 1.041138822
-1.083333333 1 1.042539615
-1.041666667 1 1.044111142
-1 1 1.045827205
-0.9583333333 1 1.047663195
-0.9166666667 1 1.04959608
-0.875 1 1.051604386
-0.8333333333 1 1.053668152
-0.7916666667 1 1.055768888
-0.75 1 1.057889515
-0.7083333333 1 1.060014305
-0.6666666667 1 1.062128815
-0.625 1 1.064219821
-0.5833333333 1 1.066275244
-0.5416666667 1 1.068284089
-0.5 1 1.070236374
-0.4583333333 1 1.072123066
-0.4166666667 1 1.07393602
-0.375 1 1.075667915
-0.3333333333 1 1.077312207
-0.2916666667 1 1.078863067
-0.25 1 1.080315341
-0.2083333333 1 1.081664498
-0.1666666667 1 1.082906594
-0.125 1 1.084038234
-0.08333333333 1 1.085056538
-0.04166666667 1 1.085959112
0 1 1.086744023
0.04166666667 1 1.087409776
0.08333333333 1 1.087955298
0.125 1 1.088379922
0.1666666667 1 1.088683373
0.2083333333 1 1.088865767
0.25 1 1.088927601
0.2916666667 1 1.088869755
0.3333333333 1 1.088693492
0.375 1 1.088400467
0.4166666667 1 1.087992735
0.4583333333 1 1.08747276
0.5 1 1.086843438
0.5416666667 1 1.086108109
0.5833333333 1 1.085270583
0.625 1 1.084335165
0.6666666667 1 1.083306682
0.7083333333 1 1.082190519
0.75 1 1.08099265
0.7916666667 1 1.079719679
0.8333333333 1 1.078378881
0.875 1 1.076978245
0.9166666667 1 1.075526519
0.9583333333 1 1.074033264
1 1 1.072508898
1.041666667 1 1.070964753
1.083333333 1 1.069413124
1.125 1 1.067867323
1.166666667 1 1.06634173
1.208333333 1 1.064851845
1.25 1 1.063414329
-1.25 1.041666667 1.069847689
-1.208333333 1.041666667 1.070850133
-1.166666667 1.041666667 1.072088387
-1.125 1.041666667 1.07353287
-1.083333333 1.041666667 1.075155504
-1.041666667 1.041666667 1.076929758
-1 1.041666667 1.078830665
-0.9583333333 1.041666667 1.080834821
-0.9166666667 1.041666667 1.082920368
-0.875 1.041666667 1.085066956
-0.8333333333 1.041666667 1.087255704
-0.7916666667 1.041666667 1.089469145
-0.75 1.041666667 1.091691165
-0.7083333333 1.041666667 1.093906942
-0.6666666667 1.041666667 1.09610288
-0.625 1.041666667 1.098266537
-0.5833333333 1.041666667 1.100386565
-0.5416666667 1.041666667 1.102452636
-0.5 1.041666667 1.104455381
-0.4583333333 1.041666667 1.106386326
-0.4166666667 1.041666667 1.108237834
-0.375 1.041666667 1.110003044
-0.3333333333 1.041666667 1.111675823
-0.2916666667 1.041666667 1.113250712
-0.25 1.041666667 1.114722882
-0.2083333333 1.041666667 1.11608809
-0.1666666667 1.041666667 1.117342642
-0.125 1.041666667 1.118483358
-0.08333333333 1.041666667 1.119507539
-0.04166666667 1.041666667 1.120412942
0 1.041666667 1.121197751
0.04166666667 1.041666667 1.121860564
0.08333333333 1.041666667 1.122400368
0.125 1.041666667 1.122816532
0.1666666667 1.041666667 1.123108792
0.2083333333 1.041666667 1.123277245
0.25 1.041666667 1.123322346
0.2916666667 1.041666667 1.123244908
0.3333333333 1.041666667 1.1230461
0.375 1.041666667 1.12272746
0.4166666667 1.041666667 1.122290896
0.4583333333 1.041666667 1.121738702
0.5 1.041666667 1.121073574
0.5416666667 1.041666667 1.120298625
0.5833333333 1.041666667 1.119417408
0.625 1.041666667 1.118433941
0.6666666667 1.041666667 1.117352734
0.7083333333 1.041666667 1.116178817
0.75 1.041666667 1.114917781
0.7916666667 1.041666667 1.113575805
0.8333333333 1.041666667 1.112159705
0.875 1.041666667 1.11067697
0.9166666667 1.041666667 1.109135813
0.9583333333 1.041666667 1.107545212
1 1.041666667 1.105914964
1.041666667 1.041666667 1.104255737
1.083333333 1.041666667 1.102579117
1.125 1.041666667 1.100897667
1.166666667 1.041666667 1.099224977
1.208333333 1.041666667 1.097575712
1.25 1.041666667 1.095965667
-1.25 1.083333333 1.100343518
-1.208333333 1.083333333 1.101601358
-1.166666667 1.083333333 1.103074361
-1.125 1.083333333 1.104734099
-1.083333333 1.083333333 1.106553659
-1.041666667 1.083333333 1.108507666
-1 1.083333333 1.110572295
-0.9583333333 1.083333333 1.112725252
-0.9166666667 1.083333333 1.11494575
-0.875 1.083333333 1.11721447
-0.8333333333 1.083333333 1.119513507
-0.7916666667 1.083333333 1.12182632
-0.75 1.083333333 1.124137665
-0.7083333333 1.083333333 1.126433538
-0.6666666667 1.083333333 1.128701097
-0.625 1.083333333 1.130928608
-0.5833333333 1.083333333 1.133105369
-0.5416666667 1.083333333 1.13522165
-0.5 1.083333333 1.137268628
-0.4583333333 1.083333333 1.139238326
-0.4166666667 1.083333333 1.141123558
-0.375 1.083333333 1.14291787
-0.3333333333 1.083333333 1.144615496
-0.2916666667 1.083333333 1.146211301
-0.25 1.083333333 1.147700746
-0.2083333333 1.083333333 1.149079843
-0.1666666667 1.083333333 1.150345118
-0.125 1.083333333 1.151493581
-0.08333333333 1.083333333 1.152522693
-0.04166666667 1.083333333 1.153430341
0 1.083333333 1.154214817
0.04166666667 1.083333333 1.154874797
0.08333333333 1.083333333 1.155409323
0.125 1.083333333 1.155817795
0.1666666667 1.083333333 1.156099955
0.2083333333 1.083333333 1.156255888
0.25 1.083333333 1.156286009
0.2916666667 1.083333333 1.15619107
0.3333333333 1.083333333 1.15597216
0.375 1.083333333 1.155630709
0.4166666667 1.083333333 1.155168498
0.4583333333 1.083333333 1.154587669
0.5 1.083333333 1.15389074
0.5416666667 1.083333333 1.153080623
0.5833333333 1.083333333 1.152160643
0.625 1.083333333 1.151134563
0.6666666667 1.083333333 1.150006608
0.7083333333 1.083333333 1.148781498
0.75 1.083333333 1.147464475
0.7916666667 1.083333333 1.146061346
0.8333333333 1.083333333 1.144578513
0.875 1.083333333 1.143023021
0.9166666667 1.083333333 1.141402599
0.9583333333 1.083333333 1.139725705
1 1.083333333 1.138001578
1.041666667 1.083333333 1.136240285
1.083333333 1.083333333 1.134452775
1.125 1.083333333 1.132650931
1.166666667 1.083333333 1.130847622
1.208333333 1.083333333 1.129056757
1.25 1.083333333 1.127293336
-1.25 1.125 1.129795752
-1.208333333 1.125 1.131281639
-1.166666667 1.125 1.132963979
-1.125 1.125 1.134815434
-1.083333333 1.125 1.136810181
-1.041666667 1.125 1.138923925
-1 1.125 1.141133891
-0.9583333333 1.125 1.14341881
-0.9166666667 1.125 1.145758875
-0.875 1.125 1.148135704
-0.8333333333 1.125 1.150532282
-0.7916666667 1.125 1.152932905
-0.75 1.125 1.155323117
-0.7083333333 1.125 1.157689644
-0.6666666667 1.125 1.160020331
-0.625 1.125 1.162304073
-0.5833333333 1.125 1.164530748
-0.5416666667 1.125 1.166691162
-0.5 1.125 1.168776977
-0.4583333333 1.125 1.170780661
-0.4166666667 1.125 1.172695429
-0.375 1.125 1.174515191
-0.3333333333 1.125 1.176234504
-0.2916666667 1.125 1.177848524
-0.25 1.125 1.179352969
-0.2083333333 1.125 1.180744074
-0.1666666667 1.125 1.182018564
-0.125 1.125 1.183173613
-0.08333333333 1.125 1.184206826
-0.04166666667 1.125 1.185116207
0 1.125 1.18590014
0.04166666667 1.125 1.18655737
0.08333333333 1.125 1.187086989
0.125 1.125 1.187488423
0.1666666667 1.125 1.187761421
0.2083333333 1.125 1.187906053
0.25 1.125 1.187922702
0.2916666667 1.125 1.187812065
0.3333333333 1.125 1.187575158
0.375 1.125 1.187213316
0.4166666667 1.125 1.186728206
0.4583333333 1.125 1.186121835
0.5 1.125 1.185396564
0.5416666667 1.125 1.184555125
0.5833333333 1.125 1.18360064
0.625 1.125 1.182536644
0.6666666667 1.125 1.18136711
0.7083333333 1.125 1.180096476
0.75 1.125 1.17872968
0.7916666667 1.125 1.177272189
0.8333333333 1.125 1.17573004
0.875 1.125 1.174109876
0.9166666667 1.125 1.172418994
0.9583333333 1.125 1.170665384
1 1.125 1.168857781
1.041666667 1.125 1.167005712
1.083333333 1.125 1.165119547
1.125 1.125 1.163210555
1.166666667 1.125 1.16129095
1.208333333 1.125 1.159373951
1.25 1.125 1.157473829
-1.25 1.166666667 1.158261953
-1.208333333 1.166666667 1.159951804
-1.166666667 1.166666667 1.161821137
-1.125 1.166666667 1.163843642
-1.083333333 1.166666667 1.165994515
-1.041666667 1.166666667 1.168250459
-1 1.166666667 1.170589677
-0.9583333333 1.166666667 1.172991834
-0.9166666667 1.166666667 1.175438023
-0.875 1.166666667 1.177910717
-0.8333333333 1.166666667 1.180393709
-0.7916666667 1.166666667 1.182872054
-0.75 1.166666667 1.185332008
-0.7083333333 1.166666667 1.18776096
-0.6666666667 1.166666667 1.190147367
-0.625 1.166666667 1.192480692
-0.5833333333 1.166666667 1.194751336
-0.5416666667 1.166666667 1.19695058
-0.5 1.166666667 1.199070526
-0.4583333333 1.166666667 1.201104037
-0.4166666667 1.166666667 1.203044687
-0.375 1.166666667 1.204886709
-0.3333333333 1.166666667 1.206624949
-0.2916666667 1.166666667 1.208254823
-0.25 1.166666667 1.209772275
-0.2083333333 1.166666667 1.211173741
-0.1666666667 1.166666667 1.21245612
-0.125 1.166666667 1.213616736
-0.08333333333 1.166666667 1.214653319
-0.04166666667 1.166666667 1.215563975
0 1.166666667 1.216347172
0.04166666667 1.166666667 1.217001716
0.08333333333 1.166666667 1.217526743
0.125 1.166666667 1.2179217
0.1666666667 1.166666667 1.218186343
0.2083333333 1.166666667 1.21832073
0.25 1.166666667 1.218325212
0.2916666667 1.166666667 1.218200439
0.3333333333 1.166666667 1.21794736
0.375 1.166666667 1.217567228
0.4166666667 1.166666667 1.217061607
0.4583333333 1.166666667 1.216432382
0.5 1.166666667 1.215681775
0.5416666667 1.166666667 1.214812356
0.5833333333 1.166666667 1.213827068
0.625 1.166666667 1.212729241
0.6666666667 1.166666667 1.211522622
0.7083333333 1.166666667 1.2102114
0.75 1.166666667 1.208800237
0.7916666667 1.166666667 1.207294297
0.8333333333 1.166666667 1.205699287
0.875 1.166666667 1.204021494
0.9166666667 1.166666667 1.202267822
0.9583333333 1.166666667 1.200445841
1 1.166666667 1.198563833
1.041666667 1.166666667 1.196630835
1.083333333 1.166666667 1.194656695
1.125 1.166666667 1.192652121
1.166666667 1.166666667 1.190628736
1.208333333 1.166666667 1.188599127
1.25 1.166666667 1.186576901
-1.25 1.208333333 1.185795501
-1.208333333 1.208333333 1.187668015
-1.166666667 1.208333333 1.189704607
-1.125 1.208333333 1.191879931
-1.083333333 1.208333333 1.194170132
-1.041666667 1.208333333 1.196552841
-1 1.208333333 1.199007158
-0.9583333333 1.208333333 1.20151361
-0.9166666667 1.208333333 1.204054114
-0.875 1.208333333 1.206611921
-0.8333333333 1.208333333 1.209171559
-0.7916666667 1.208333333 1.211718774
-0.75 1.208333333 1.214240464
